"date"	"spx"	"ibm"
"2006-06-27"	-0.912544087164946	-0.668110168436709
"2006-06-28"	0.547241024473966	-0.092050765918561
"2006-06-29"	2.13357730212289	1.33300457869252
"2006-06-30"	-0.209982499975325	-0.991528018872678
"2006-07-03"	0.783413602903327	1.54819979104586
"2006-07-05"	-0.727532510115037	-0.323269176588159
"2006-07-06"	0.249117021237755	0.413597591014359
"2006-07-07"	-0.677285267886862	-2.16436088808845
"2006-07-10"	0.14687189254321	0.328969307796534
"2006-07-11"	0.400824233270125	-0.263088812627643
"2006-07-12"	-1.09284659955664	-1.29923609361313
"2006-07-13"	-1.30515911736877	-1.65493181643441
"2006-07-14"	-0.490624269397255	-0.913123891448375
"2006-07-17"	-0.138422891827172	0.177826460922503
"2006-07-18"	0.191798063935344	0.762427110562047
"2006-07-19"	1.83850059779695	2.3987749835686
"2006-07-20"	-0.851360694831982	-0.770972847170359
"2006-07-21"	-0.710208575263138	-0.830769885995863
"2006-07-24"	1.64884592675074	1.49575438196194
"2006-07-25"	0.630093910452434	-0.132643606130678
"2006-07-26"	-0.037835793111185	-0.0796706986770701
"2006-07-27"	-0.410807972276039	0.424178790836294
"2006-07-28"	1.20784393551725	1.06572944739876
"2006-07-31"	-0.147933073577189	0.574189232512978
"2006-08-01"	-0.45062449172546	-1.65314706805191
"2006-08-02"	0.50935428547092	0.237843663919612
"2006-08-03"	0.223640267118874	0.0131969647172880
"2006-08-04"	-0.0711040297495913	-0.555777532234725
"2006-08-07"	-0.281003499806864	-0.505521896034189
"2006-08-08"	-0.336834158884791	0.14659828040271
"2006-08-09"	-0.435874783164358	0.0798722087190562
"2006-08-10"	0.4618254220496	0.464654005599563
"2006-08-11"	-0.399441156654223	-0.344965182214896
"2006-08-14"	0.115978631907954	1.56922848219629
"2006-08-15"	1.36035209374441	0.5219899624751
"2006-08-16"	0.763270798660365	2.56984461922727
"2006-08-17"	0.158123531255239	0.354565396148843
"2006-08-18"	0.370801031060353	0.667719016269075
"2006-08-21"	-0.367718179422294	-0.781549421275152
"2006-08-22"	0.100140976038521	-0.418490243635183
"2006-08-23"	-0.449879414991816	-0.343708568270706
"2006-08-24"	0.237152734697421	0.888669045027157
"2006-08-25"	-0.0748702348618124	0.629963025771474
"2006-08-28"	0.515236788894846	0.551103599225566
"2006-08-29"	0.191860568588975	1.33997042138736
"2006-08-30"	0.083536111232263	-0.222085223914537
"2006-08-31"	-0.118810832659300	-0.309272220287493
"2006-09-01"	0.54994153508483	0.543681062432011
"2006-09-05"	0.170714833439778	-0.692472162418056
"2006-09-06"	-0.994073638177717	-0.709796890733116
"2006-09-07"	-0.481059256034921	-1.10581674718109
"2006-09-08"	0.377949804691102	1.57957402276425
"2006-09-11"	0.0477205738603992	0.3352582763962
"2006-09-12"	1.03042396253361	1.64744320994377
"2006-09-13"	0.385395012322931	-0.0853918929594855
"2006-09-14"	-0.135896921478196	0.316802994340915
"2006-09-15"	0.256455143326484	0.570147720244929
"2006-09-18"	0.115114900399238	-0.850345259964502
"2006-09-19"	-0.268301901879209	-0.44015231837875
"2006-09-20"	0.570604162057009	1.86944021577853
"2006-09-21"	-0.541010168662837	-2.18853719738901
"2006-09-22"	-0.246884632828337	-0.492915354140244
"2006-09-25"	0.8776536278301	0.958945140439393
"2006-09-26"	0.749612932109489	0.609906745476607
"2006-09-27"	0.0179577544310305	-0.499848648155155
"2006-09-28"	0.17118491773207	-0.122294255183153
"2006-09-29"	-0.226565021226488	-0.0612032579236477
"2006-10-02"	-0.339686210916224	-0.0734933889033229
"2006-10-03"	0.209347161167983	-0.269938814220083
"2006-10-04"	1.19883267611236	1.75378992712218
"2006-10-05"	0.223420797082241	-0.217549034313880
"2006-10-06"	-0.268609497713079	0.26582905939172
"2006-10-09"	0.0792519252665436	1.03242213553898
"2006-10-10"	0.204136043197334	0.226662787170095
"2006-10-11"	-0.256716757654996	0
"2006-10-12"	0.949586533658131	0.605882459336726
"2006-10-13"	0.204511790388917	1.60962178125077
"2006-10-16"	0.251583498942143	0.731583127063029
"2006-10-17"	-0.366615731638653	0.277296538170724
"2006-10-18"	0.128212190393295	3.24659614998106
"2006-10-19"	0.084895861302936	0.0446677841039467
"2006-10-20"	0.119902337837896	0.689811369051263
"2006-10-23"	0.613342443303022	1.17940193216395
"2006-10-24"	0.0261399943400242	-0.0767333553682192
"2006-10-25"	0.350775834378947	0.372154545111414
"2006-10-26"	0.495075524954469	-0.317338998050065
"2006-10-27"	-0.848755465740147	-0.847509337853758
"2006-10-30"	0.0428270194222868	0.803659304263604
"2006-10-31"	0.000725723637184927	0.905971377047976
"2006-11-01"	-0.737870961370302	-0.577563856928975
"2006-11-02"	-0.0343674024916751	-0.131233614635029
"2006-11-03"	-0.222577005390701	-0.295906840935878
"2006-11-06"	1.12825895838018	1.29765737830398
"2006-11-07"	0.221528929162496	0.162381632432673
"2006-11-08"	0.208050469474408	0.151318662682254
"2006-11-09"	-0.534723873192711	-0.183773901783546
"2006-11-10"	0.186283908423324	-0.71669326210051
"2006-11-13"	0.254581885723937	0.337268447863881
"2006-11-14"	0.633633548097556	1.31637636731154
"2006-11-15"	0.240161561276331	-0.193133107243160
"2006-11-16"	0.228156289408066	0.385893929405423
"2006-11-17"	0.102821898696792	0.363093094336708
"2006-11-20"	-0.0499696623168511	-0.59874016139343
"2006-11-21"	0.164805214039454	-0.182472008983403
"2006-11-22"	0.233543486121235	0.471597872972218
"2006-11-24"	-0.366222479534262	-0.181944717608129
"2006-11-27"	-1.36477965577431	-2.05634951508573
"2006-11-28"	0.343846503735001	-0.109409201285882
"2006-11-29"	0.915949264920979	0.185924480747168
"2006-11-30"	0.0821396348470671	0.436110590901251
"2006-12-01"	-0.280266436396204	-0.731564107789939
"2006-12-04"	0.8845925037396	2.44653899847549
"2006-12-05"	0.399450932714362	1.03197894417510
"2006-12-06"	-0.131557561253093	-0.381760802994524
"2006-12-07"	-0.39784605999289	0.116803835950385
"2006-12-08"	0.181035358428083	-0.393429185239391
"2006-12-11"	0.226718909107415	-0.234666774356107
"2006-12-12"	-0.104793608683806	0.511292123645113
"2006-12-13"	0.116823683886302	0.688233962294227
"2006-12-14"	0.865190164648055	0.620629983493615
"2006-12-15"	0.112179161866699	-0.0629392656882999
"2006-12-18"	-0.323557871666758	0.146796712950348
"2006-12-19"	0.215587700204178	0.585041367817585
"2006-12-20"	-0.141800183811824	0
"2006-12-21"	-0.368073101105448	-0.0937939727976733
"2006-12-22"	-0.53304050482943	-0.690523773304896
"2006-12-26"	0.434282031791344	0.429522424534046
"2006-12-27"	0.699082228469461	1.59704732142423
"2006-12-28"	-0.147988678874178	-0.236905914993812
"2006-12-29"	-0.452335076557198	0.1854523506994
