"t" "houseId" "Q" "Ta" "G" "Ws" "sunElev"
"2008-10-23" 18 NA 8.40827986111111 75.3140122685185 2.91946388888889 0.256549135109328
"2008-10-24" 18 NA 9.0860298611111 99.5637822280093 3.52852430555556 0.253265132658505
"2008-10-25" 18 NA 8.90769513888889 20.1479098668981 3.743371875 0.249574347448253
"2008-10-26" 18 NA 9.02725798611111 92.5678364872685 3.50315729166667 0.245923198054462
"2008-10-27" 18 NA 10.4567462711353 11.8598868229167 4.35846117149758 0.242313411731873
"2008-10-28" 18 NA 7.49054253472222 56.6911781423611 2.64981319444444 0.238746718168565
"2008-10-29" 18 NA 6.29411534722222 68.0553458043981 2.59620875 0.23522484868504
"2008-10-30" 18 NA 4.40963125 77.0198790277778 2.084678125 0.231749535409661
"2008-10-31" 18 NA 4.377325 36.3448336284722 1.09438055555556 0.228743252837805
"2008-11-01" 18 NA 3.78858020833333 83.8797700231482 0.146177083333333 0.225363278401869
"2008-11-02" 18 NA 5.93820034722222 32.6959723900463 1.93128888888889 0.222034988880874
"2008-11-03" 18 NA 7.84292881944444 16.6173514756944 2.29688784722222 0.218760111123146
"2008-11-04" 18 NA 7.95319201388889 18.8335007060185 2.13981111111111 0.215540368375818
"2008-11-05" 18 NA 7.95563784722222 9.6161816550926 1.12973854166667 0.211972218682585
"2008-11-06" 18 NA 8.17043784722222 12.5434851793981 3.17453229166667 0.208871182560614
"2008-11-07" 18 NA 8.6134875 12.0741401157407 3.01144618055556 0.205830482271324
"2008-11-08" 18 NA 8.87597916666667 7.25590097222222 1.56103541666667 0.202851816363348
"2008-11-09" 18 NA 7.6525125 28.6521536111111 1.20522430555556 0.199936874711483
"2008-11-10" 18 NA 7.02856458333333 37.2680637268518 3.95069270833333 0.197087337449497
"2008-11-11" 18 NA 8.95909270833333 36.2050722743056 5.08851180555556 0.19391757162903
"2008-11-12" 18 NA 8.35045 25.1566709606481 3.75570173611111 0.191207482517042
"2008-11-13" 18 NA 6.79590833333333 15.9888805729167 4.7172 0.188567827606286
"2008-11-14" 18 NA 6.29484340277778 45.6975705844907 2.76749513888889 0.185621335077016
"2008-11-15" 18 NA 9.05416944444444 11.1466917939815 4.90861736111111 0.18313122960648
"2008-11-16" 18 NA 9.47152256944444 10.8801233969907 4.70062395833333 0.180342510844568
"2008-11-17" 18 NA 6.40525798611111 33.3711483391204 3.95240243055556 0.17800855750839
"2008-11-18" 18 NA 3.76806423611111 52.1891111631944 1.73200381944444 0.175384332073016
